"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"2000"	"2000"	"Male"	"M"	19446	1975368	984.4
	"Kentucky"	"21"	"2001"	"2001"	"Female"	"F"	20270	2076871	976.0
	"Kentucky"	"21"	"2001"	"2001"	"Male"	"M"	19591	1991261	983.8
	"Kentucky"	"21"	"2002"	"2002"	"Female"	"F"	20551	2087223	984.6
	"Kentucky"	"21"	"2002"	"2002"	"Male"	"M"	20146	2002652	1006.0
	"Kentucky"	"21"	"2003"	"2003"	"Female"	"F"	20334	2102308	967.2
	"Kentucky"	"21"	"2003"	"2003"	"Male"	"M"	19907	2014862	988.0
	"Kentucky"	"21"	"2004"	"2004"	"Female"	"F"	19478	2112051	922.2
	"Kentucky"	"21"	"2004"	"2004"	"Male"	"M"	19168	2034050	942.4
	"Kentucky"	"21"	"2005"	"2005"	"Female"	"F"	20213	2129658	949.1
	"Kentucky"	"21"	"2005"	"2005"	"Male"	"M"	20010	2053084	974.6
	"Kentucky"	"21"	"2006"	"2006"	"Female"	"F"	20024	2149096	931.7
	"Kentucky"	"21"	"2006"	"2006"	"Male"	"M"	20078	2070143	969.9
	"Kentucky"	"21"	"2007"	"2007"	"Female"	"F"	20070	2164210	927.4
	"Kentucky"	"21"	"2007"	"2007"	"Male"	"M"	20020	2092462	956.8
	"Kentucky"	"21"	"2008"	"2008"	"Female"	"F"	20688	2183532	947.5
	"Kentucky"	"21"	"2008"	"2008"	"Male"	"M"	20641	2106346	979.9
	"Kentucky"	"21"	"2009"	"2009"	"Female"	"F"	20785	2193136	947.7
	"Kentucky"	"21"	"2009"	"2009"	"Male"	"M"	20595	2123938	969.7
	"Kentucky"	"21"	"2010"	"2010"	"Female"	"F"	20843	2204415	945.5
	"Kentucky"	"21"	"2010"	"2010"	"Male"	"M"	21140	2134952	990.2
	"Kentucky"	"21"	"2011"	"2011"	"Female"	"F"	21164	2219482	953.6
	"Kentucky"	"21"	"2011"	"2011"	"Male"	"M"	21462	2149874	998.3
	"Kentucky"	"21"	"2012"	"2012"	"Female"	"F"	21701	2222704	976.3
	"Kentucky"	"21"	"2012"	"2012"	"Male"	"M"	21963	2157711	1017.9
	"Kentucky"	"21"	"2013"	"2013"	"Female"	"F"	21493	2231899	963.0
	"Kentucky"	"21"	"2013"	"2013"	"Male"	"M"	22266	2163396	1029.2
	"Kentucky"	"21"	"2014"	"2014"	"Female"	"F"	21846	2240299	975.1
	"Kentucky"	"21"	"2014"	"2014"	"Male"	"M"	22992	2173158	1058.0
	"Kentucky"	"21"	"2015"	"2015"	"Female"	"F"	22577	2245998	1005.2
	"Kentucky"	"21"	"2015"	"2015"	"Male"	"M"	23987	2179094	1100.8
	"Kentucky"	"21"	"2016"	"2016"	"Female"	"F"	23417	2250421	1040.6
	"Kentucky"	"21"	"2016"	"2016"	"Male"	"M"	24410	2186553	1116.4
	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	23456	2259871	1037.9
	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	24756	2194318	1128.2
	"Kentucky"	"21"	"2018"	"2018"	"Female"	"F"	23627	2266891	1042.3
	"Kentucky"	"21"	"2018"	"2018"	"Male"	"M"	25080	2201511	1139.2
	"Kentucky"	"21"	"2019"	"2019"	"Female"	"F"	23672	2266644	1044.4
	"Kentucky"	"21"	"2019"	"2019"	"Male"	"M"	25318	2201029	1150.3
	"Kentucky"	"21"	"2020 "	"2020"	"Female"	"F"	26680	2271906	1174.3
	"Kentucky"	"21"	"2020 "	"2020"	"Male"	"M"	29200	2205345	1324.1
	"Louisiana"	"22"	"1999"	"1999"	"Female"	"F"	20596	2302744	894.4
	"Louisiana"	"22"	"1999"	"1999"	"Male"	"M"	20642	2158067	956.5
	"Louisiana"	"22"	"2000"	"2000"	"Female"	"F"	20655	2306073	895.7
	"Louisiana"	"22"	"2000"	"2000"	"Male"	"M"	20483	2162903	947.0
	"Louisiana"	"22"	"2001"	"2001"	"Female"	"F"	20938	2308063	907.2
	"Louisiana"	"22"	"2001"	"2001"	"Male"	"M"	20819	2169812	959.5
	"Louisiana"	"22"	"2002"	"2002"	"Female"	"F"	20999	2315524	906.9
	"Louisiana"	"22"	"2002"	"2002"	"Male"	"M"	20985	2181743	961.8
	"Louisiana"	"22"	"2003"	"2003"	"Female"	"F"	21412	2327153	920.1
	"Louisiana"	"22"	"2003"	"2003"	"Male"	"M"	21307	2193889	971.2
	"Louisiana"	"22"	"2004"	"2004"	"Female"	"F"	20960	2338753	896.2
	"Louisiana"	"22"	"2004"	"2004"	"Male"	"M"	21255	2213485	960.3
	"Louisiana"	"22"	"2005"	"2005"	"Female"	"F"	22152	2349441	942.9
	"Louisiana"	"22"	"2005"	"2005"	"Male"	"M"	22203	2227187	996.9
	"Louisiana"	"22"	"2006"	"2006"	"Female"	"F"	19625	2204072	890.4
	"Louisiana"	"22"	"2006"	"2006"	"Male"	"M"	20420	2098593	973.0
	"Louisiana"	"22"	"2007"	"2007"	"Female"	"F"	19741	2239125	881.6
	"Louisiana"	"22"	"2007"	"2007"	"Male"	"M"	20225	2136456	946.7
	"Louisiana"	"22"	"2008"	"2008"	"Female"	"F"	20352	2269630	896.7
	"Louisiana"	"22"	"2008"	"2008"	"Male"	"M"	20868	2165956	963.5
	"Louisiana"	"22"	"2009"	"2009"	"Female"	"F"	19664	2295199	856.7
	"Louisiana"	"22"	"2009"	"2009"	"Male"	"M"	20618	2196449	938.7
	"Louisiana"	"22"	"2010"	"2010"	"Female"	"F"	19862	2314080	858.3
	"Louisiana"	"22"	"2010"	"2010"	"Male"	"M"	20805	2219292	937.5
	"Louisiana"	"22"	"2011"	"2011"	"Female"	"F"	20061	2336467	858.6
	"Louisiana"	"22"	"2011"	"2011"	"Male"	"M"	20829	2238369	930.5
	"Louisiana"	"22"	"2012"	"2012"	"Female"	"F"	20646	2349843	878.6
	"Louisiana"	"22"	"2012"	"2012"	"Male"	"M"	21674	2252050	962.4
	"Louisiana"	"22"	"2013"	"2013"	"Female"	"F"	21017	2361537	890.0
	"Louisiana"	"22"	"2013"	"2013"	"Male"	"M"	22253	2263933	982.9
	"Louisiana"	"22"	"2014"	"2014"	"Female"	"F"	21299	2375737	896.5
	"Louisiana"	"22"	"2014"	"2014"	"Male"	"M"	22570	2273939	992.6
	"Louisiana"	"22"	"2015"	"2015"	"Female"	"F"	20880	2386915	874.8
	"Louisiana"	"22"	"2015"	"2015"	"Male"	"M"	22836	2283809	999.9
	"Louisiana"	"22"	"2016"	"2016"	"Female"	"F"	21301	2392296	890.4
	"Louisiana"	"22"	"2016"	"2016"	"Male"	"M"	23005	2289370	1004.9
	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	21966	2394887	917.2
	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	23838	2289446	1041.2
	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	22100	2385219	926.5
	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	23948	2274759	1052.8
	"Louisiana"	"22"	"2019"	"2019"	"Female"	"F"	21992	2381744	923.4
	"Louisiana"	"22"	"2019"	"2019"	"Male"	"M"	23946	2267050	1056.3
	"Louisiana"	"22"	"2020 "	"2020"	"Female"	"F"	26850	2381158	1127.6
	"Louisiana"	"22"	"2020 "	"2020"	"Male"	"M"	29902	2264160	1320.7
	"Maine"	"23"	"1999"	"1999"	"Female"	"F"	6473	650598	994.9
	"Maine"	"23"	"1999"	"1999"	"Male"	"M"	5788	616210	939.3
	"Maine"	"23"	"2000"	"2000"	"Female"	"F"	6477	654614	989.4
	"Maine"	"23"	"2000"	"2000"	"Male"	"M"	5877	620309	947.4
	"Maine"	"23"	"2001"	"2001"	"Female"	"F"	6493	659657	984.3
	"Maine"	"23"	"2001"	"2001"	"Male"	"M"	5928	626035	946.9
	"Maine"	"23"	"2002"	"2002"	"Female"	"F"	6512	664226	980.4
	"Maine"	"23"	"2002"	"2002"	"Male"	"M"	6182	631734	978.6
	"Maine"	"23"	"2003"	"2003"	"Female"	"F"	6552	668680	979.8
	"Maine"	"23"	"2003"	"2003"	"Male"	"M"	5988	637833	938.8
	"Maine"	"23"	"2004"	"2004"	"Female"	"F"	6558	671862	976.1
	"Maine"	"23"	"2004"	"2004"	"Male"	"M"	5885	641826	916.9
	"Maine"	"23"	"2005"	"2005"	"Female"	"F"	6582	674104	976.4
	"Maine"	"23"	"2005"	"2005"	"Male"	"M"	6286	644683	975.1
	"Maine"	"23"	"2006"	"2006"	"Female"	"F"	6208	676157	918.1
	"Maine"	"23"	"2006"	"2006"	"Male"	"M"	6086	647462	940.0
	"Maine"	"23"	"2007"	"2007"	"Female"	"F"	6302	677797	929.8
	"Maine"	"23"	"2007"	"2007"	"Male"	"M"	6191	649243	953.6
	"Maine"	"23"	"2008"	"2008"	"Female"	"F"	6369	679413	937.4
	"Maine"	"23"	"2008"	"2008"	"Male"	"M"	6172	651096	947.9
	"Maine"	"23"	"2009"	"2009"	"Female"	"F"	6418	678694	945.6
	"Maine"	"23"	"2009"	"2009"	"Male"	"M"	6176	650896	948.8
	"Maine"	"23"	"2010"	"2010"	"Female"	"F"	6473	678305	954.3
	"Maine"	"23"	"2010"	"2010"	"Male"	"M"	6277	650056	965.6
	"Maine"	"23"	"2011"	"2011"	"Female"	"F"	6564	678125	968.0
	"Maine"	"23"	"2011"	"2011"	"Male"	"M"	6437	650063	990.2
	"Maine"	"23"	"2012"	"2012"	"Female"	"F"	6455	678914	950.8
	"Maine"	"23"	"2012"	"2012"	"Male"	"M"	6415	650278	986.5
	"Maine"	"23"	"2013"	"2013"	"Female"	"F"	6719	678082	990.9
	"Maine"	"23"	"2013"	"2013"	"Male"	"M"	6828	650220	1050.1
	"Maine"	"23"	"2014"	"2014"	"Female"	"F"	6689	678818	985.4
	"Maine"	"23"	"2014"	"2014"	"Male"	"M"	6821	651271	1047.3
	"Maine"	"23"	"2015"	"2015"	"Female"	"F"	7268	678071	1071.9
	"Maine"	"23"	"2015"	"2015"	"Male"	"M"	7211	651257	1107.2
	"Maine"	"23"	"2016"	"2016"	"Female"	"F"	6976	678894	1027.6
	"Maine"	"23"	"2016"	"2016"	"Male"	"M"	7206	652585	1104.2
	"Maine"	"23"	"2017"	"2017"	"Female"	"F"	7284	681387	1069.0
	"Maine"	"23"	"2017"	"2017"	"Male"	"M"	7392	654520	1129.4
	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	7183	683031	1051.6
	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	7532	655373	1149.3
	"Maine"	"23"	"2019"	"2019"	"Female"	"F"	7287	686100	1062.1
	"Maine"	"23"	"2019"	"2019"	"Male"	"M"	7778	658112	1181.9
	"Maine"	"23"	"2020 "	"2020"	"Female"	"F"	7545	688840	1095.3
	"Maine"	"23"	"2020 "	"2020"	"Male"	"M"	8195	661301	1239.2
	"Maryland"	"24"	"1999"	"1999"	"Female"	"F"	21886	2716928	805.5
	"Maryland"	"24"	"1999"	"1999"	"Male"	"M"	21203	2537581	835.6
	"Maryland"	"24"	"2000"	"2000"	"Female"	"F"	22539	2738692	823.0
	"Maryland"	"24"	"2000"	"2000"	"Male"	"M"	21214	2557794	829.4
	"Maryland"	"24"	"2001"	"2001"	"Female"	"F"	22397	2779864	805.7
	"Maryland"	"24"	"2001"	"2001"	"Male"	"M"	21442	2594827	826.3
	"Maryland"	"24"	"2002"	"2002"	"Female"	"F"	22561	2815197	801.4
	"Maryland"	"24"	"2002"	"2002"	"Male"	"M"	21409	2625192	815.5
	"Maryland"	"24"	"2003"	"2003"	"Female"	"F"	22566	2843847	793.5
	"Maryland"	"24"	"2003"	"2003"	"Male"	"M"	21933	2652422	826.9
	"Maryland"	"24"	"2004"	"2004"	"Female"	"F"	21972	2870043	765.6
	"Maryland"	"24"	"2004"	"2004"	"Male"	"M"	21260	2676892	794.2
	"Maryland"	"24"	"2005"	"2005"	"Female"	"F"	22339	2891761	772.5
	"Maryland"	"24"	"2005"	"2005"	"Male"	"M"	21553	2700618	798.1
	"Maryland"	"24"	"2006"	"2006"	"Female"	"F"	22333	2907963	768.0
	"Maryland"	"24"	"2006"	"2006"	"Male"	"M"	21249	2719404	781.4
	"Maryland"	"24"	"2007"	"2007"	"Female"	"F"	22160	2920109	758.9
	"Maryland"	"24"	"2007"	"2007"	"Male"	"M"	21597	2733299	790.1
	"Maryland"	"24"	"2008"	"2008"	"Female"	"F"	22129	2935788	753.8
	"Maryland"	"24"	"2008"	"2008"	"Male"	"M"	21763	2749177	791.6
	"Maryland"	"24"	"2009"	"2009"	"Female"	"F"	22225	2960001	750.8
	"Maryland"	"24"	"2009"	"2009"	"Male"	"M"	21618	2770387	780.3
	"Maryland"	"24"	"2010"	"2010"	"Female"	"F"	22171	2981790	743.5
	"Maryland"	"24"	"2010"	"2010"	"Male"	"M"	21154	2791762	757.7
	"Maryland"	"24"	"2011"	"2011"	"Female"	"F"	22214	3007715	738.6
	"Maryland"	"24"	"2011"	"2011"	"Male"	"M"	21531	2820574	763.4
	"Maryland"	"24"	"2012"	"2012"	"Female"	"F"	22559	3034160	743.5
	"Maryland"	"24"	"2012"	"2012"	"Male"	"M"	21918	2850403	768.9
	"Maryland"	"24"	"2013"	"2013"	"Female"	"F"	23047	3054052	754.6
	"Maryland"	"24"	"2013"	"2013"	"Male"	"M"	22642	2874762	787.6
	"Maryland"	"24"	"2014"	"2014"	"Female"	"F"	23009	3079989	747.0
	"Maryland"	"24"	"2014"	"2014"	"Male"	"M"	22858	2896418	789.2
	"Maryland"	"24"	"2015"	"2015"	"Female"	"F"	23489	3095316	758.9
	"Maryland"	"24"	"2015"	"2015"	"Male"	"M"	23758	2911085	816.1
	"Maryland"	"24"	"2016"	"2016"	"Female"	"F"	24124	3101981	777.7
	"Maryland"	"24"	"2016"	"2016"	"Male"	"M"	24700	2914466	847.5
	"Maryland"	"24"	"2017"	"2017"	"Female"	"F"	24614	3118023	789.4
	"Maryland"	"24"	"2017"	"2017"	"Male"	"M"	25312	2934154	862.7
	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	24872	3113797	798.8
	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	25696	2928921	877.3
	"Maryland"	"24"	"2019"	"2019"	"Female"	"F"	24918	3116815	799.5
	"Maryland"	"24"	"2019"	"2019"	"Male"	"M"	25882	2928865	883.7
	"Maryland"	"24"	"2020 "	"2020"	"Female"	"F"	29110	3123228	932.0
	"Maryland"	"24"	"2020 "	"2020"	"Male"	"M"	30962	2932574	1055.8
	"Massachusetts"	"25"	"1999"	"1999"	"Female"	"F"	29820	3274830	910.6
	"Massachusetts"	"25"	"1999"	"1999"	"Male"	"M"	26020	3042515	855.2
	"Massachusetts"	"25"	"2000"	"2000"	"Female"	"F"	30506	3290281	927.2
	"Massachusetts"	"25"	"2000"	"2000"	"Male"	"M"	26175	3058816	855.7
	"Massachusetts"	"25"	"2001"	"2001"	"Female"	"F"	30786	3312567	929.4
	"Massachusetts"	"25"	"2001"	"2001"	"Male"	"M"	25968	3085067	841.7
	"Massachusetts"	"25"	"2002"	"2002"	"Female"	"F"	30440	3319436	917.0
	"Massachusetts"	"25"	"2002"	"2002"	"Male"	"M"	26488	3097770	855.1
	"Massachusetts"	"25"	"2003"	"2003"	"Female"	"F"	30101	3320817	906.4
	"Massachusetts"	"25"	"2003"	"2003"	"Male"	"M"	26190	3101748	844.4
	"Massachusetts"	"25"	"2004"	"2004"	"Female"	"F"	29101	3314634	878.0
	"Massachusetts"	"25"	"2004"	"2004"	"Male"	"M"	25410	3097647	820.3
	"Massachusetts"	"25"	"2005"	"2005"	"Female"	"F"	28738	3309010	868.5
	"Massachusetts"	"25"	"2005"	"2005"	"Male"	"M"	25136	3094280	812.3
	"Massachusetts"	"25"	"2006"	"2006"	"Female"	"F"	28571	3311185	862.9
	"Massachusetts"	"25"	"2006"	"2006"	"Male"	"M"	24879	3098899	802.8
	"Massachusetts"	"25"	"2007"	"2007"	"Female"	"F"	27946	3321653	841.3
	"Massachusetts"	"25"	"2007"	"2007"	"Male"	"M"	24971	3109906	803.0
	"Massachusetts"	"25"	"2008"	"2008"	"Female"	"F"	28321	3340730	847.7
	"Massachusetts"	"25"	"2008"	"2008"	"Male"	"M"	25197	3128237	805.5
	"Massachusetts"	"25"	"2009"	"2009"	"Female"	"F"	27538	3365859	818.2
	"Massachusetts"	"25"	"2009"	"2009"	"Male"	"M"	24770	3151754	785.9
	"Massachusetts"	"25"	"2010"	"2010"	"Female"	"F"	27445	3381001	811.7
	"Massachusetts"	"25"	"2010"	"2010"	"Male"	"M"	25138	3166628	793.8
	"Massachusetts"	"25"	"2011"	"2011"	"Female"	"F"	28054	3397995	825.6
	"Massachusetts"	"25"	"2011"	"2011"	"Male"	"M"	25656	3189541	804.4
	"Massachusetts"	"25"	"2012"	"2012"	"Female"	"F"	27885	3425771	814.0
	"Massachusetts"	"25"	"2012"	"2012"	"Male"	"M"	25292	3220373	785.4
	"Massachusetts"	"25"	"2013"	"2013"	"Female"	"F"	28538	3448008	827.7
	"Massachusetts"	"25"	"2013"	"2013"	"Male"	"M"	26029	3244816	802.2
	"Massachusetts"	"25"	"2014"	"2014"	"Female"	"F"	28310	3474584	814.8
	"Massachusetts"	"25"	"2014"	"2014"	"Male"	"M"	26890	3270824	822.1
	"Massachusetts"	"25"	"2015"	"2015"	"Female"	"F"	29895	3498304	854.6
	"Massachusetts"	"25"	"2015"	"2015"	"Male"	"M"	27911	3296118	846.8
	"Massachusetts"	"25"	"2016"	"2016"	"Female"	"F"	28947	3506128	825.6
	"Massachusetts"	"25"	"2016"	"2016"	"Male"	"M"	28014	3305651	847.5
	"Massachusetts"	"25"	"2017"	"2017"	"Female"	"F"	29649	3529454	840.0
	"Massachusetts"	"25"	"2017"	"2017"	"Male"	"M"	29154	3330365	875.4
	"Massachusetts"	"25"	"2018"	"2018"	"Female"	"F"	29884	3551621	841.4
	"Massachusetts"	"25"	"2018"	"2018"	"Male"	"M"	29268	3350528	873.5
	"Massachusetts"	"25"	"2019"	"2019"	"Female"	"F"	29474	3546935	831.0
	"Massachusetts"	"25"	"2019"	"2019"	"Male"	"M"	29156	3345568	871.5
	"Massachusetts"	"25"	"2020 "	"2020"	"Female"	"F"	34300	3546542	967.1
	"Massachusetts"	"25"	"2020 "	"2020"	"Male"	"M"	33923	3347032	1013.5
	"Michigan"	"26"	"1999"	"1999"	"Female"	"F"	44579	5047770	883.1
	"Michigan"	"26"	"1999"	"1999"	"Male"	"M"	42653	4849346	879.6
	"Michigan"	"26"	"2000"	"2000"	"Female"	"F"	44616	5065349	880.8
	"Michigan"	"26"	"2000"	"2000"	"Male"	"M"	42337	4873095	868.8
	"Michigan"	"26"	"2001"	"2001"	"Female"	"F"	44090	5089289	866.3
	"Michigan"	"26"	"2001"	"2001"	"Male"	"M"	42334	4901831	863.6
	"Michigan"	"26"	"2002"	"2002"	"Female"	"F"	44905	5100171	880.5
	"Michigan"	"26"	"2002"	"2002"	"Male"	"M"	42890	4915539	872.5
	"Michigan"	"26"	"2003"	"2003"	"Female"	"F"	44369	5110521	868.2
	"Michigan"	"26"	"2003"	"2003"	"Male"	"M"	42359	4930631	859.1
	"Michigan"	"26"	"2004"	"2004"	"Female"	"F"	43574	5117929	851.4
	"Michigan"	"26"	"2004"	"2004"	"Male"	"M"	41595	4937386	842.4
	"Michigan"	"26"	"2005"	"2005"	"Female"	"F"	44629	5114320	872.6
	"Michigan"	"26"	"2005"	"2005"	"Male"	"M"	42238	4936817	855.6
	"Michigan"	"26"	"2006"	"2006"	"Female"	"F"	43822	5106621	858.1
	"Michigan"	"26"	"2006"	"2006"	"Male"	"M"	42220	4929460	856.5
	"Michigan"	"26"	"2007"	"2007"	"Female"	"F"	43886	5091035	862.0
	"Michigan"	"26"	"2007"	"2007"	"Male"	"M"	42835	4910249	872.4
	"Michigan"	"26"	"2008"	"2008"	"Female"	"F"	45121	5065899	890.7
	"Michigan"	"26"	"2008"	"2008"	"Male"	"M"	43324	4880990	887.6
	"Michigan"	"26"	"2009"	"2009"	"Female"	"F"	43476	5044338	861.9
	"Michigan"	"26"	"2009"	"2009"	"Male"	"M"	42979	4857253	884.8
	"Michigan"	"26"	"2010"	"2010"	"Female"	"F"	44581	5035526	885.3
	"Michigan"	"26"	"2010"	"2010"	"Male"	"M"	43440	4848114	896.0
	"Michigan"	"26"	"2011"	"2011"	"Female"	"F"	45161	5030242	897.8
	"Michigan"	"26"	"2011"	"2011"	"Male"	"M"	44347	4845945	915.1
	"Michigan"	"26"	"2012"	"2012"	"Female"	"F"	45289	5032849	899.9
	"Michigan"	"26"	"2012"	"2012"	"Male"	"M"	44612	4850511	919.7
	"Michigan"	"26"	"2013"	"2013"	"Female"	"F"	46360	5036338	920.5
	"Michigan"	"26"	"2013"	"2013"	"Male"	"M"	46048	4859284	947.6
	"Michigan"	"26"	"2014"	"2014"	"Female"	"F"	46849	5041414	929.3
	"Michigan"	"26"	"2014"	"2014"	"Male"	"M"	47065	4868463	966.7
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	47515	5044428	941.9
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	47625	4878148	976.3
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	47738	5043554	946.5
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	48493	4884746	992.7
	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	48197	5058559	952.8
	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	49405	4903752	1007.5
	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	48705	5073772	959.9
	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	50198	4922143	1019.8
	"Michigan"	"26"	"2019"	"2019"	"Female"	"F"	48737	5068329	961.6
	"Michigan"	"26"	"2019"	"2019"	"Male"	"M"	50347	4918528	1023.6
	"Michigan"	"26"	"2020 "	"2020"	"Female"	"F"	56516	5058742	1117.2
	"Michigan"	"26"	"2020 "	"2020"	"Male"	"M"	60590	4907813	1234.6
	"Minnesota"	"27"	"1999"	"1999"	"Female"	"F"	19926	2462931	809.0
	"Minnesota"	"27"	"1999"	"1999"	"Male"	"M"	18611	2410550	772.1
	"Minnesota"	"27"	"2000"	"2000"	"Female"	"F"	19580	2483848	788.3
	"Minnesota"	"27"	"2000"	"2000"	"Male"	"M"	18110	2435631	743.5
	"Minnesota"	"27"	"2001"	"2001"	"Female"	"F"	19450	2514149	773.6
	"Minnesota"	"27"	"2001"	"2001"	"Male"	"M"	18285	2468647	740.7
	"Minnesota"	"27"	"2002"	"2002"	"Female"	"F"	19947	2531205	788.0
	"Minnesota"	"27"	"2002"	"2002"	"Male"	"M"	18563	2487730	746.2
	"Minnesota"	"27"	"2003"	"2003"	"Female"	"F"	19447	2546999	763.5
	"Minnesota"	"27"	"2003"	"2003"	"Male"	"M"	18173	2506573	725.0
	"Minnesota"	"27"	"2004"	"2004"	"Female"	"F"	19098	2564037	744.8
	"Minnesota"	"27"	"2004"	"2004"	"Male"	"M"	17936	2523676	710.7
	"Minnesota"	"27"	"2005"	"2005"	"Female"	"F"	19420	2579546	752.8
	"Minnesota"	"27"	"2005"	"2005"	"Male"	"M"	18115	2540052	713.2
	"Minnesota"	"27"	"2006"	"2006"	"Female"	"F"	19081	2600951	733.6
	"Minnesota"	"27"	"2006"	"2006"	"Male"	"M"	17947	2562604	700.3
	"Minnesota"	"27"	"2007"	"2007"	"Female"	"F"	18959	2622551	722.9
	"Minnesota"	"27"	"2007"	"2007"	"Male"	"M"	18179	2584652	703.3
	"Minnesota"	"27"	"2008"	"2008"	"Female"	"F"	19941	2642672	754.6
	"Minnesota"	"27"	"2008"	"2008"	"Male"	"M"	18558	2604346	712.6
	"Minnesota"	"27"	"2009"	"2009"	"Female"	"F"	19240	2659958	723.3
	"Minnesota"	"27"	"2009"	"2009"	"Male"	"M"	18611	2621245	710.0
	"Minnesota"	"27"	"2010"	"2010"	"Female"	"F"	19927	2671793	745.8
	"Minnesota"	"27"	"2010"	"2010"	"Male"	"M"	19045	2632132	723.6
	"Minnesota"	"27"	"2011"	"2011"	"Female"	"F"	20309	2689958	755.0
	"Minnesota"	"27"	"2011"	"2011"	"Male"	"M"	19511	2654903	734.9
	"Minnesota"	"27"	"2012"	"2012"	"Female"	"F"	20325	2706970	750.8
	"Minnesota"	"27"	"2012"	"2012"	"Male"	"M"	19691	2672169	736.9
	"Minnesota"	"27"	"2013"	"2013"	"Female"	"F"	20634	2727081	756.6
	"Minnesota"	"27"	"2013"	"2013"	"Male"	"M"	20353	2693299	755.7
	"Minnesota"	"27"	"2014"	"2014"	"Female"	"F"	20980	2745132	764.3
	"Minnesota"	"27"	"2014"	"2014"	"Male"	"M"	20465	2712041	754.6
	"Minnesota"	"27"	"2015"	"2015"	"Female"	"F"	21704	2759730	786.5
	"Minnesota"	"27"	"2015"	"2015"	"Male"	"M"	21096	2729864	772.8
	"Minnesota"	"27"	"2016"	"2016"	"Female"	"F"	21437	2772322	773.3
	"Minnesota"	"27"	"2016"	"2016"	"Male"	"M"	21641	2747630	787.6
	"Minnesota"	"27"	"2017"	"2017"	"Female"	"F"	22078	2799760	788.6
	"Minnesota"	"27"	"2017"	"2017"	"Male"	"M"	22293	2776846	802.8
	"Minnesota"	"27"	"2018"	"2018"	"Female"	"F"	22230	2816378	789.3
	"Minnesota"	"27"	"2018"	"2018"	"Male"	"M"	22515	2794801	805.6
	"Minnesota"	"27"	"2019"	"2019"	"Female"	"F"	22341	2829821	789.5
	"Minnesota"	"27"	"2019"	"2019"	"Male"	"M"	23173	2809811	824.7
	"Minnesota"	"27"	"2020 "	"2020"	"Female"	"F"	25619	2838748	902.5
	"Minnesota"	"27"	"2020 "	"2020"	"Male"	"M"	26753	2818594	949.2
	"Mississippi"	"28"	"1999"	"1999"	"Female"	"F"	13952	1464581	952.6
	"Mississippi"	"28"	"1999"	"1999"	"Male"	"M"	14233	1363827	1043.6
	"Mississippi"	"28"	"2000"	"2000"	"Female"	"F"	14498	1471104	985.5
	"Mississippi"	"28"	"2000"	"2000"	"Male"	"M"	14156	1373554	1030.6
	"Mississippi"	"28"	"2001"	"2001"	"Female"	"F"	14306	1473486	970.9
	"Mississippi"	"28"	"2001"	"2001"	"Male"	"M"	13953	1379508	1011.4
	"Mississippi"	"28"	"2002"	"2002"	"Female"	"F"	14585	1475412	988.5
	"Mississippi"	"28"	"2002"	"2002"	"Male"	"M"	14268	1383269	1031.5
	"Mississippi"	"28"	"2003"	"2003"	"Female"	"F"	14279	1479611	965.1
	"Mississippi"	"28"	"2003"	"2003"	"Male"	"M"	14210	1388701	1023.3
	"Mississippi"	"28"	"2004"	"2004"	"Female"	"F"	13759	1490115	923.4
	"Mississippi"	"28"	"2004"	"2004"	"Male"	"M"	14112	1398895	1008.8
	"Mississippi"	"28"	"2005"	"2005"	"Female"	"F"	14550	1497962	971.3
	"Mississippi"	"28"	"2005"	"2005"	"Male"	"M"	14646	1407981	1040.2
	"Mississippi"	"28"	"2006"	"2006"	"Female"	"F"	14099	1496313	942.2
	"Mississippi"	"28"	"2006"	"2006"	"Male"	"M"	14465	1408665	1026.9
	"Mississippi"	"28"	"2007"	"2007"	"Female"	"F"	13774	1507071	914.0
	"Mississippi"	"28"	"2007"	"2007"	"Male"	"M"	14481	1421279	1018.9
	"Mississippi"	"28"	"2008"	"2008"	"Female"	"F"	14431	1516955	951.3
	"Mississippi"	"28"	"2008"	"2008"	"Male"	"M"	14553	1430851	1017.1
	"Mississippi"	"28"	"2009"	"2009"	"Female"	"F"	13860	1522000	910.6
